no.,x,y,t
0,-1.20619834543471,-1.08104986507625,0
1,0.614994315463478,-0.97160014212473,0
2,0.335102375217405,0.544617531172448,1
3,-0.235276675554237,0.551770529009695,1
4,-0.274690994075848,0.454743376961011,1
5,1.23217015884171,-0.663065232120021,0
6,-0.364425071176754,-1.0181754594945,0
7,-1.31312896817765,1.39208275835479,1
8,-0.042843298862261,-1.12201664811924,0
9,0.009860849925693,1.17419101401548,1
10,0.114257210698028,-1.02175401885838,0
11,-0.7832829983041,0.850310010638707,1
12,0.54240890147626,-0.972869612543968,0
13,-0.360282933662782,-1.00307046880747,0
14,-0.533046552328946,2.00666673281198,1
15,-1.98642209887797,-0.842387849295324,0
16,-0.802847274235476,-0.981360785217792,0
17,1.20945686706882,-0.998481397028475,0
18,0.060135096634176,1.45256067477232,1
19,0.536691305308514,0.905907986481264,1
20,0.590570294226766,-0.965610729015102,0
21,-2.0868100399157,1.37017934802359,1
22,0.46229731892846,-1.21169515098928,0
23,1.15067751737177,1.02931565710196,1
24,-0.300834771031505,-0.792437187542356,0
25,-0.472308197454401,1.36921378790146,1
26,1.65830428030848,-0.738362385613912,0
27,1.790530740888,-0.957377335832989,0
28,0.39432942363898,0.694756196253851,1
29,0.752663116732312,-1.2256445845705,0
30,-0.885367889697838,1.29996137440694,1
31,0.849361820390591,-0.82357925360738,0
32,-1.83584540347883,0.224769761150275,1
33,-1.67121373880395,-1.05109321465855,0
34,1.41022194749122,-1.14931331502075,0
35,-0.32707333368776,1.03651316280836,1
36,-1.95114563534681,0.449523753877759,1
37,-1.38999988869763,-0.987306154921158,0
38,0.072657009670736,1.83352661418967,1
39,-0.401773324672612,0.859081553876279,1
40,1.56105238612829,0.938677301758415,1
41,-1.05795860068706,1.64465652842163,1
42,-1.04516518073549,-0.856445804531811,0
43,1.26701897143214,0.656330097481621,1
44,2.63799913693493,0.403517377796674,1
45,0.769058678701194,-0.917240425953967,0
46,0.671035795446343,-1.07105585671801,0
47,-1.41615830626662,0.12058147598745,1
48,0.435536012897112,0.946562655526587,1
49,0.721745963440117,-0.93855222800592,0
50,0.17252812726805,-0.992470029918652,0
51,1.20165173468302,-0.795321886592724,0
52,0.668930230124299,-0.946452124721135,0
53,0.095242940820391,0.783767901034835,1
54,0.600218708081496,0.687614407552516,1
55,1.26792248205664,-0.878046122416035,0
56,-0.638936837398924,1.4809433559588,1
57,-0.48397970187214,1.6418024490537,1
58,-2.94673249001103,-1.21937206532657,0
59,-0.438740959786624,-1.13461781565267,0
60,-0.353020311690457,1.86846445241741,1
61,-0.703808022248707,1.29752955339966,1
62,-0.72388833339488,1.89090099940924,1
63,0.079001527103609,1.3048662362742,1
64,1.32727667754547,0.46934865721099,1
65,2.6345411642442,-0.883476570765224,0
66,-0.265196415913541,1.26746576622462,1
67,1.52972701450871,-0.904615569909346,0
68,-1.75295007880096,-0.924871805053533,0
69,-1.1007438683027,-0.996899197885849,0
70,-1.21131695450469,0.940932113484848,1
71,0.974632738275445,0.16950176352882,1
72,0.033081343433913,0.964242820204332,1
73,2.64907106556121,-0.90021243870415,0
74,-0.257167866755487,-0.870247887336962,0
75,0.887877096475001,-1.05458748277993,0
76,-1.04930396610922,-0.979973701658619,0
77,0.724342460270993,-1.13688874010086,0
78,-0.997768054864176,1.53587530783035,1
79,-0.047489397061358,-1.00873812113869,0
80,0.306018198683809,-0.758257669484226,0
81,1.31081955649527,0.666090325997341,1
82,0.724403194332457,1.78271317865498,1
83,-0.855898736800631,0.434362150881601,1
84,-0.405840223775757,-0.975928599125411,0
85,-0.644864174853968,-0.869123904091462,0
86,1.25983594311938,-0.867016859286141,0
87,0.284073410326895,-0.913825740096396,0
88,-0.483855614758048,-1.02812873128478,0
89,-0.325680423615095,0.424549807541527,1
90,0.301892357550081,-1.14304742941395,0
91,0.366455338850165,1.08953417109705,1
92,0.546555687544192,1.06619246908766,1
93,-0.342562791963153,-0.9899397765988,0
94,0.244446502511502,-0.864452260661341,0
95,1.08142567191853,-1.17208541912007,0
96,0.855827183423013,-1.09430328670075,0
97,0.544039770464216,1.27299620592941,1
98,1.21919323673038,1.43788995774883,1
99,-0.07623891035912,1.1750361601518,1
100,1.4368516550109,-0.893734072060441,0
101,0.606769503160211,0.863925376214824,1
102,-0.143805884334307,-0.72461061268693,0
103,-1.07430763418788,-1.07229614145358,0
104,-1.34483559973046,0.879134031357408,1
105,0.544580273040393,1.6189667130129,1
106,-0.001539691571529,1.97083118566089,1
107,-1.99116369909024,1.21409792251865,1
108,1.75364314245898,0.458931936738611,1
109,1.86751653186125,-1.1109959503283,0
110,-0.496742766166172,-0.96883111223242,0
111,-1.01124157334162,0.493791886878074,1
112,0.568292463747254,-1.02824727558991,0
113,-0.691186446018845,0.958335202825995,1
114,-1.32000527312398,0.776464989479464,1
115,2.6299638449378,-0.8135701369684,0
116,0.138694223264265,-1.08467026886565,0
117,1.80722277120712,-0.728696246887282,0
118,1.12633749336269,-1.13664367664447,0
119,0.069910958662189,-0.958333801048434,0
120,0.02595910875575,1.26489076055243,1
121,0.863046350249079,1.30899311308251,1
122,0.433326487599843,-1.20840144093209,0
123,-0.511338318427036,-0.846622562623437,0
124,-0.015358540045554,-1.03690386513854,0
125,0.580542592740921,-1.01051011126164,0
126,-0.084469369708576,1.39474207231429,1
127,0.314906253090513,-0.913230749068604,0
128,-0.969964032323623,0.658143729440444,1
129,1.42482061385135,1.61135763324277,1
130,-0.776222922174603,1.71034525146817,1
131,0.575642858006971,0.680646016951392,1
132,0.100198841084923,-0.711615017825789,0
133,-0.597005115150825,-1.06318736220041,0
134,-0.444938094013988,0.674145041042894,1
135,-0.291290819593525,-1.27355178142298,0
136,-0.591572534398237,-0.878452350105554,0
137,-1.0756075458537,0.73194164909282,1
